Date and Time,"Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e"
2011-11-21T00:00:00,9.7E-05,0.00259,0.00461
2011-11-22T00:00:00,9.4E-05,0.002522,0.00449
2011-11-23T00:00:00,9.4E-05,0.002519,0.004485
2011-11-24T00:00:00,9.1E-05,0.002449,0.00436
2011-11-25T00:00:00,9.2E-05,0.002454,0.004369
2011-11-26T00:00:00,9.1E-05,0.002446,0.004355
2011-11-27T00:00:00,8.8E-05,0.002368,0.004215
2011-11-28T00:00:00,8.9E-05,0.002392,0.004258
2011-11-29T00:00:00,8.9E-05,0.002372,0.004223
2011-11-30T00:00:00,9E-05,0.00241,0.004291
2011-12-01T00:00:00,9.5E-05,0.002555,0.004549
2011-12-02T00:00:00,9.5E-05,0.002551,0.004542
2011-12-03T00:00:00,9.7E-05,0.002603,0.004634
2011-12-04T00:00:00,9.8E-05,0.002631,0.004684
2011-12-05T00:00:00,0.0001,0.002678,0.004768
2011-12-06T00:00:00,0.000102,0.002743,0.004883
2011-12-07T00:00:00,0.0001,0.002683,0.004777
2011-12-08T00:00:00,9.9E-05,0.002639,0.004698
2011-12-09T00:00:00,9.9E-05,0.002641,0.004702
2011-12-10T00:00:00,9.8E-05,0.002621,0.004667
2011-12-11T00:00:00,9.9E-05,0.002661,0.004737
2011-12-12T00:00:00,9.7E-05,0.002588,0.004607
2011-12-13T00:00:00,9.4E-05,0.002511,0.00447
2011-12-14T00:00:00,9.6E-05,0.00257,0.004576
2011-12-15T00:00:00,9.2E-05,0.002458,0.004376
2011-12-16T00:00:00,9E-05,0.002403,0.004278
2011-12-17T00:00:00,9.1E-05,0.00244,0.004344
2011-12-18T00:00:00,9.1E-05,0.002441,0.004346
2011-12-19T00:00:00,9.5E-05,0.00254,0.004522
2011-12-20T00:00:00,9.5E-05,0.002545,0.004531
2011-12-21T00:00:00,0.000288,0.007717,0.013738
2011-12-22T00:00:00,0.000484,0.012958,0.02307
2011-12-23T00:00:00,0.000654,0.017508,0.03117
2011-12-24T00:00:00,0.000825,0.022076,0.039303
2011-12-25T00:00:00,0.001033,0.027653,0.049231
2011-12-26T00:00:00,0.001244,0.0333,0.059283
2011-12-27T00:00:00,0.001417,0.037931,0.067529
2011-12-28T00:00:00,0.001407,0.037685,0.06709
2011-12-29T00:00:00,0.001378,0.036891,0.065678
2011-12-30T00:00:00,0.001379,0.036912,0.065714
2011-12-31T00:00:00,0.001387,0.037139,0.066119
2012-01-01T00:00:00,0.001361,0.036228,0.064879
2012-01-02T00:00:00,0.001328,0.035359,0.063322
2012-01-03T00:00:00,0.001346,0.035837,0.064178
2012-01-04T00:00:00,0.001339,0.035632,0.063811
2012-01-05T00:00:00,0.00135,0.03594,0.064362
2012-01-06T00:00:00,0.001387,0.03693,0.066136
2012-01-07T00:00:00,0.00143,0.038058,0.068155
2012-01-08T00:00:00,0.001447,0.038504,0.068954
2012-01-09T00:00:00,0.00148,0.039387,0.070535
2012-01-10T00:00:00,0.001471,0.039149,0.070109
2012-01-11T00:00:00,0.001491,0.039695,0.071087
2012-01-12T00:00:00,0.001517,0.040383,0.072319
2012-01-13T00:00:00,0.001491,0.039698,0.071093
2012-01-14T00:00:00,0.001463,0.038938,0.069731
2012-01-15T00:00:00,0.001442,0.038386,0.068742
2012-01-16T00:00:00,0.001457,0.038791,0.069468
2012-01-17T00:00:00,0.00148,0.03938,0.070523
2012-01-18T00:00:00,0.001445,0.038459,0.068874
2012-01-19T00:00:00,0.001438,0.038275,0.068544
2012-01-20T00:00:00,0.001445,0.038459,0.068874
2012-01-21T00:00:00,0.001464,0.038975,0.069798
2012-01-22T00:00:00,0.001468,0.039066,0.06996
2012-01-23T00:00:00,0.001471,0.039167,0.070141
2012-01-24T00:00:00,0.001455,0.038737,0.069371
2012-01-25T00:00:00,0.001492,0.039722,0.071136
2012-01-26T00:00:00,0.001484,0.039512,0.070759
2012-01-27T00:00:00,0.001488,0.039601,0.070918
2012-01-28T00:00:00,0.001471,0.039144,0.070101
2012-01-29T00:00:00,0.001517,0.040365,0.072287
2012-01-30T00:00:00,0.001519,0.040442,0.072425
2012-01-31T00:00:00,0.001535,0.040866,0.073184
2012-02-01T00:00:00,0.001525,0.040596,0.072701
2012-02-02T00:00:00,0.001556,0.041405,0.074149
2012-02-03T00:00:00,0.00158,0.04206,0.075322
2012-02-04T00:00:00,0.001605,0.04271,0.076487
2012-02-05T00:00:00,0.00158,0.042048,0.075302
2012-02-06T00:00:00,0.001554,0.041356,0.074062
2012-02-07T00:00:00,0.001546,0.041146,0.073685
2012-02-08T00:00:00,0.001563,0.041607,0.074511
2012-02-09T00:00:00,0.001554,0.041375,0.074095
2012-02-10T00:00:00,0.001536,0.040897,0.073239
2012-02-11T00:00:00,0.001531,0.040756,0.072988
2012-02-12T00:00:00,0.001556,0.041407,0.074152
2012-02-13T00:00:00,0.001542,0.041041,0.073497
2012-02-14T00:00:00,0.001543,0.041081,0.07357
2012-02-15T00:00:00,0.001527,0.040634,0.07277
2012-02-16T00:00:00,0.001516,0.04035,0.07226
2012-02-17T00:00:00,0.001537,0.040919,0.073279
2012-02-18T00:00:00,0.001569,0.041762,0.074789
2012-02-19T00:00:00,0.001568,0.041746,0.074761
2012-02-20T00:00:00,0.001572,0.041855,0.074954
2012-02-21T00:00:00,0.001558,0.041476,0.074277
2012-02-22T00:00:00,0.001596,0.042476,0.076068
2012-02-23T00:00:00,0.001638,0.043598,0.078076
2012-02-24T00:00:00,0.001633,0.043461,0.077832
2012-02-25T00:00:00,0.001623,0.043211,0.077384
2012-02-26T00:00:00,0.001611,0.042887,0.076803
2012-02-27T00:00:00,0.001633,0.043454,0.07782
2012-02-28T00:00:00,0.00168,0.044711,0.08007
2012-02-29T00:00:00,0.00171,0.045522,0.081522
2012-03-01T00:00:00,0.001687,0.044914,0.080433
2012-03-02T00:00:00,0.001676,0.044597,0.079866
2012-03-03T00:00:00,0.001611,0.042891,0.076811
2012-03-04T00:00:00,0.00161,0.042851,0.076739
2012-03-05T00:00:00,0.001616,0.043001,0.077008
2012-03-06T00:00:00,0.001599,0.042556,0.076211
2012-03-07T00:00:00,0.001581,0.04209,0.075376
2012-03-08T00:00:00,0.00161,0.042847,0.076732
2012-03-09T00:00:00,0.001673,0.044531,0.079748
2012-03-10T00:00:00,0.001759,0.046824,0.083854
2012-03-11T00:00:00,0.001754,0.046692,0.083617
2012-03-12T00:00:00,0.001789,0.047617,0.085275
2012-03-13T00:00:00,0.001827,0.048631,0.087091
2012-03-14T00:00:00,0.001799,0.047882,0.085749
2012-03-15T00:00:00,0.001741,0.046339,0.082985
2012-03-16T00:00:00,0.001716,0.045682,0.081808
2012-03-17T00:00:00,0.001725,0.045909,0.082215
2012-03-18T00:00:00,0.001768,0.047061,0.084279
2012-03-19T00:00:00,0.00173,0.046053,0.082473
2012-03-20T00:00:00,0.00173,0.046059,0.082484
2012-03-21T00:00:00,0.001765,0.046991,0.084153
2012-03-22T00:00:00,0.001827,0.048628,0.087085
2012-03-23T00:00:00,0.001782,0.047439,0.084955
2012-03-24T00:00:00,0.001805,0.048056,0.086061
2012-03-25T00:00:00,0.0018,0.047924,0.085824
2012-03-26T00:00:00,0.001814,0.048277,0.086456
2012-03-27T00:00:00,0.001807,0.048101,0.08614
2012-03-28T00:00:00,0.001794,0.047748,0.085508
2012-03-29T00:00:00,0.001781,0.047413,0.084909
2012-03-30T00:00:00,0.00185,0.04923,0.088163
2012-03-31T00:00:00,0.00185,0.049255,0.088207
2012-04-01T00:00:00,0.001846,0.049129,0.087982
2012-04-02T00:00:00,0.001804,0.048023,0.086001
2012-04-03T00:00:00,0.001785,0.04751,0.085083
2012-04-04T00:00:00,0.001783,0.047454,0.084982
2012-04-05T00:00:00,0.001744,0.046421,0.083133
2012-04-06T00:00:00,0.001712,0.045559,0.081589
2012-04-07T00:00:00,0.001638,0.043595,0.078071
2012-04-08T00:00:00,0.001652,0.043978,0.078758
2012-04-09T00:00:00,0.001706,0.045415,0.081331
2012-04-10T00:00:00,0.001731,0.046086,0.082532
2012-04-11T00:00:00,0.001739,0.046278,0.082876
2012-04-12T00:00:00,0.001755,0.046701,0.083634
2012-04-13T00:00:00,0.001725,0.045902,0.082203
2012-04-14T00:00:00,0.001735,0.046182,0.082704
2012-04-15T00:00:00,0.001652,0.043969,0.07874
2012-04-16T00:00:00,0.001651,0.043945,0.078699
2012-04-17T00:00:00,0.001622,0.043177,0.077323
2012-04-18T00:00:00,0.001595,0.042464,0.076046
2012-04-19T00:00:00,0.001643,0.043732,0.078317
2012-04-20T00:00:00,0.001697,0.045173,0.080897
2012-04-21T00:00:00,0.001723,0.04587,0.082145
2012-04-22T00:00:00,0.001781,0.047403,0.084892
2012-04-23T00:00:00,0.001755,0.046706,0.083643
2012-04-24T00:00:00,0.00176,0.046846,0.083893
2012-04-25T00:00:00,0.001755,0.046706,0.083643
2012-04-26T00:00:00,0.001751,0.046613,0.083477
2012-04-27T00:00:00,0.00171,0.045522,0.081522
2012-04-28T00:00:00,0.001695,0.045119,0.0808
2012-04-29T00:00:00,0.001749,0.046566,0.083392
2012-04-30T00:00:00,0.001813,0.048245,0.086399
2012-05-01T00:00:00,0.001855,0.049385,0.088441
2012-05-02T00:00:00,0.001884,0.050148,0.089806
2012-05-03T00:00:00,0.001875,0.04992,0.089399
2012-05-04T00:00:00,0.001916,0.051008,0.091347
2012-05-05T00:00:00,0.001941,0.051675,0.092541
2012-05-06T00:00:00,0.001916,0.051008,0.091347
2012-05-07T00:00:00,0.001901,0.050608,0.090631
2012-05-08T00:00:00,0.001911,0.050875,0.091108
2012-05-09T00:00:00,0.001957,0.052095,0.093294
2012-05-10T00:00:00,0.001943,0.051704,0.092594
2012-05-11T00:00:00,0.001948,0.051851,0.092856
2012-05-12T00:00:00,0.001915,0.050965,0.091269
2012-05-13T00:00:00,0.001909,0.050825,0.091018
2012-05-14T00:00:00,0.001892,0.050367,0.090198
2012-05-15T00:00:00,0.001848,0.049183,0.088078
2012-05-16T00:00:00,0.001784,0.047474,0.085019
2012-05-17T00:00:00,0.001759,0.046811,0.08383
2012-05-18T00:00:00,0.001763,0.046913,0.084013
2012-05-19T00:00:00,0.001803,0.047985,0.085933
2012-05-20T00:00:00,0.001799,0.047883,0.08575
2012-05-21T00:00:00,0.001774,0.047219,0.084562
2012-05-22T00:00:00,0.001745,0.046453,0.08319
2012-05-23T00:00:00,0.001763,0.046913,0.084013
2012-05-24T00:00:00,0.001774,0.047226,0.084574
2012-05-25T00:00:00,0.001709,0.045494,0.081472
2012-05-26T00:00:00,0.001673,0.044542,0.079768
2012-05-27T00:00:00,0.001689,0.044949,0.080496
2012-05-28T00:00:00,0.001697,0.045171,0.080894
2012-05-29T00:00:00,0.001698,0.045205,0.080955
2012-05-30T00:00:00,0.00168,0.044708,0.080064
2012-05-31T00:00:00,0.001688,0.04494,0.080481
2012-06-01T00:00:00,0.001743,0.046393,0.083082
2012-06-02T00:00:00,0.001775,0.047236,0.084593
2012-06-03T00:00:00,0.001764,0.046955,0.084089
2012-06-04T00:00:00,0.001787,0.047565,0.08518
2012-06-05T00:00:00,0.001824,0.048549,0.086942
2012-06-06T00:00:00,0.001863,0.04958,0.088789
2012-06-07T00:00:00,0.001864,0.049618,0.088857
2012-06-08T00:00:00,0.001844,0.04907,0.087875
2012-06-09T00:00:00,0.001861,0.049545,0.088727
2012-06-10T00:00:00,0.001883,0.050116,0.089749
2012-06-11T00:00:00,0.001855,0.04938,0.088432
2012-06-12T00:00:00,0.00187,0.049766,0.089122
2012-06-13T00:00:00,0.001863,0.04959,0.088808
2012-06-14T00:00:00,0.001892,0.050359,0.090185
2012-06-15T00:00:00,0.001924,0.051198,0.091688
2012-06-16T00:00:00,0.001897,0.050499,0.090435
2012-06-17T00:00:00,0.001894,0.050406,0.090268
2012-06-18T00:00:00,0.001955,0.052038,0.093191
2012-06-19T00:00:00,0.001939,0.051618,0.09244
2012-06-20T00:00:00,0.001938,0.051583,0.092377
2012-06-21T00:00:00,0.001925,0.051225,0.091736
2012-06-22T00:00:00,0.00191,0.050829,0.091026
2012-06-23T00:00:00,0.00195,0.051895,0.092934
2012-06-24T00:00:00,0.001913,0.050909,0.09117
2012-06-25T00:00:00,0.0019,0.05058,0.090581
2012-06-26T00:00:00,0.001927,0.051303,0.091875
2012-06-27T00:00:00,0.001977,0.052632,0.094255
2012-06-28T00:00:00,0.001979,0.052683,0.094346
2012-06-29T00:00:00,0.001995,0.05309,0.095075
2012-06-30T00:00:00,0.001933,0.051462,0.092161
2012-07-01T00:00:00,0.001954,0.052022,0.093162
2012-07-02T00:00:00,0.001951,0.05192,0.09298
2012-07-03T00:00:00,0.001972,0.052479,0.093982
2012-07-04T00:00:00,0.001949,0.051881,0.09291
2012-07-05T00:00:00,0.001966,0.052342,0.093736
2012-07-06T00:00:00,0.001988,0.052914,0.094759
2012-07-07T00:00:00,0.002057,0.054764,0.098073
2012-07-08T00:00:00,0.002083,0.055436,0.099276
2012-07-09T00:00:00,0.002108,0.056114,0.100492
2012-07-10T00:00:00,0.002093,0.055716,0.099778
2012-07-11T00:00:00,0.002064,0.054938,0.098385
2012-07-12T00:00:00,0.002076,0.055248,0.098939
2012-07-13T00:00:00,0.002091,0.05566,0.099678
2012-07-14T00:00:00,0.002081,0.055402,0.099217
2012-07-15T00:00:00,0.002056,0.054732,0.098016
2012-07-16T00:00:00,0.002031,0.054061,0.096815
2012-07-17T00:00:00,0.002083,0.055433,0.099271
2012-07-18T00:00:00,0.002143,0.057041,0.102151
2012-07-19T00:00:00,0.002131,0.056724,0.101584
2012-07-20T00:00:00,0.002121,0.056452,0.101095
2012-07-21T00:00:00,0.0021,0.055897,0.100103
2012-07-22T00:00:00,0.002149,0.057196,0.102428
2012-07-23T00:00:00,0.002149,0.057209,0.102451
2012-07-24T00:00:00,0.00214,0.056949,0.101987
2012-07-25T00:00:00,0.00215,0.057224,0.102479
2012-07-26T00:00:00,0.00222,0.059093,0.105826
2012-07-27T00:00:00,0.002282,0.060742,0.108779
2012-07-28T00:00:00,0.002307,0.061402,0.109961
2012-07-29T00:00:00,0.00233,0.062007,0.111044
2012-07-30T00:00:00,0.002419,0.064392,0.115315
2012-07-31T00:00:00,0.00238,0.06334,0.113431
2012-08-01T00:00:00,0.002351,0.062583,0.112075
2012-08-02T00:00:00,0.002374,0.06319,0.113163
2012-08-03T00:00:00,0.002372,0.063123,0.113043
2012-08-04T00:00:00,0.002407,0.064071,0.11474
2012-08-05T00:00:00,0.002378,0.063283,0.11333
2012-08-06T00:00:00,0.002312,0.061545,0.110217
2012-08-07T00:00:00,0.002389,0.063585,0.11387
2012-08-08T00:00:00,0.002461,0.065504,0.117307
2012-08-09T00:00:00,0.002472,0.065804,0.117844
2012-08-10T00:00:00,0.002459,0.065444,0.1172
2012-08-11T00:00:00,0.002486,0.066164,0.118489
2012-08-12T00:00:00,0.002545,0.06775,0.121329
2012-08-13T00:00:00,0.002618,0.069676,0.124778
2012-08-14T00:00:00,0.002629,0.069969,0.125303
2012-08-15T00:00:00,0.002659,0.070788,0.126769
2012-08-16T00:00:00,0.00265,0.070527,0.126303
2012-08-17T00:00:00,0.002633,0.070074,0.125491
2012-08-18T00:00:00,0.00262,0.06974,0.124893
2012-08-19T00:00:00,0.002689,0.071561,0.128153
2012-08-20T00:00:00,0.002722,0.072464,0.129771
2012-08-21T00:00:00,0.002761,0.073496,0.13162
2012-08-22T00:00:00,0.002735,0.072787,0.130349
2012-08-23T00:00:00,0.002761,0.073496,0.13162
2012-08-24T00:00:00,0.002785,0.074142,0.132775
2012-08-25T00:00:00,0.00279,0.074274,0.133012
2012-08-26T00:00:00,0.002833,0.075397,0.135024
2012-08-27T00:00:00,0.002802,0.074593,0.133583
2012-08-28T00:00:00,0.002791,0.074284,0.13303
2012-08-29T00:00:00,0.002866,0.076294,0.13663
2012-08-30T00:00:00,0.002882,0.076717,0.137388
2012-08-31T00:00:00,0.002902,0.077231,0.138308
2012-09-01T00:00:00,0.002965,0.078928,0.141347
2012-09-02T00:00:00,0.002925,0.07785,0.139416
2012-09-03T00:00:00,0.002957,0.078713,0.140961
2012-09-04T00:00:00,0.002963,0.078856,0.141219
2012-09-05T00:00:00,0.002995,0.079719,0.142763
2012-09-06T00:00:00,0.003052,0.081232,0.145473
2012-09-07T00:00:00,0.003175,0.084499,0.151323
2012-09-08T00:00:00,0.003172,0.084431,0.151202
2012-09-09T00:00:00,0.003203,0.085258,0.152683
2012-09-10T00:00:00,0.003226,0.085874,0.153787
2012-09-11T00:00:00,0.003245,0.086382,0.154695
2012-09-12T00:00:00,0.003221,0.085741,0.153549
2012-09-13T00:00:00,0.003136,0.083473,0.149487
2012-09-14T00:00:00,0.003118,0.082997,0.148634
2012-09-15T00:00:00,0.003115,0.082918,0.148492
2012-09-16T00:00:00,0.003121,0.083076,0.148776
2012-09-17T00:00:00,0.003175,0.084505,0.151334
2012-09-18T00:00:00,0.00324,0.08625,0.15446
2012-09-19T00:00:00,0.003202,0.08523,0.152632
2012-09-20T00:00:00,0.003296,0.087737,0.157122
2012-09-21T00:00:00,0.003349,0.089139,0.159633
2012-09-22T00:00:00,0.003417,0.090957,0.162889
2012-09-23T00:00:00,0.003438,0.09151,0.16388
2012-09-24T00:00:00,0.003422,0.091087,0.163121
2012-09-25T00:00:00,0.003365,0.089561,0.160389
2012-09-26T00:00:00,0.003385,0.090093,0.161342
2012-09-27T00:00:00,0.003413,0.090852,0.162701
2012-09-28T00:00:00,0.003378,0.089924,0.16104
2012-09-29T00:00:00,0.003413,0.090852,0.162701
2012-09-30T00:00:00,0.003416,0.090937,0.162853
2012-10-01T00:00:00,0.003347,0.089081,0.159529
2012-10-02T00:00:00,0.003369,0.089671,0.160587
2012-10-03T00:00:00,0.003373,0.089788,0.160795
2012-10-04T00:00:00,0.003306,0.087992,0.157579
2012-10-05T00:00:00,0.003265,0.086899,0.155622
2012-10-06T00:00:00,0.003256,0.086672,0.155215
2012-10-07T00:00:00,0.003175,0.084505,0.151335
2012-10-08T00:00:00,0.003361,0.089469,0.160224
2012-10-09T00:00:00,0.003379,0.089928,0.161046
2012-10-10T00:00:00,0.003434,0.091407,0.163694
2012-10-11T00:00:00,0.003458,0.092037,0.164822
2012-10-12T00:00:00,0.003502,0.093206,0.166917
2012-10-13T00:00:00,0.003478,0.092576,0.165789
2012-10-14T00:00:00,0.003485,0.092756,0.166111
2012-10-15T00:00:00,0.003454,0.091947,0.164661
2012-10-16T00:00:00,0.003499,0.093122,0.166767
2012-10-17T00:00:00,0.003478,0.092567,0.165771
2012-10-18T00:00:00,0.003545,0.094358,0.168979
2012-10-19T00:00:00,0.0035,0.093169,0.166849
2012-10-20T00:00:00,0.003537,0.094151,0.168608
2012-10-21T00:00:00,0.003655,0.097293,0.174236
2012-10-22T00:00:00,0.003618,0.096296,0.172449
2012-10-23T00:00:00,0.003536,0.094108,0.168532
2012-10-24T00:00:00,0.003604,0.095918,0.171773
2012-10-25T00:00:00,0.003556,0.094651,0.169504
2012-10-26T00:00:00,0.003658,0.097366,0.174366
2012-10-27T00:00:00,0.003716,0.098904,0.17712
2012-10-28T00:00:00,0.003733,0.099356,0.177931
2012-10-29T00:00:00,0.003737,0.099481,0.178154
2012-10-30T00:00:00,0.003818,0.101635,0.18201
2012-10-31T00:00:00,0.003794,0.10099,0.180856
2012-11-01T00:00:00,0.003809,0.101383,0.18156
2012-11-02T00:00:00,0.003771,0.10037,0.179745
2012-11-03T00:00:00,0.00371,0.098743,0.176833
2012-11-04T00:00:00,0.003719,0.099002,0.177296
2012-11-05T00:00:00,0.003766,0.100242,0.179517
2012-11-06T00:00:00,0.003737,0.099464,0.178123
2012-11-07T00:00:00,0.003784,0.100729,0.180388
2012-11-08T00:00:00,0.003847,0.102383,0.183351
2012-11-09T00:00:00,0.003879,0.103259,0.18492
2012-11-10T00:00:00,0.003872,0.103065,0.184571
2012-11-11T00:00:00,0.003836,0.102091,0.182829
2012-11-12T00:00:00,0.003736,0.099442,0.178084
2012-11-13T00:00:00,0.003764,0.100194,0.179431
2012-11-14T00:00:00,0.003723,0.099103,0.177477
2012-11-15T00:00:00,0.003667,0.097609,0.174802
2012-11-16T00:00:00,0.003652,0.097203,0.174075
2012-11-17T00:00:00,0.003647,0.097079,0.173853
2012-11-18T00:00:00,0.003654,0.097259,0.174175
2012-11-19T00:00:00,0.003713,0.098823,0.176975
2012-11-20T00:00:00,0.003739,0.099517,0.178219
2012-11-21T00:00:00,0.003772,0.10041,0.179818
2012-11-22T00:00:00,0.003802,0.101204,0.181239
2012-11-23T00:00:00,0.003869,0.10299,0.184438
2012-11-24T00:00:00,0.00391,0.104081,0.186392
2012-11-25T00:00:00,0.00391,0.104081,0.186392
2012-11-26T00:00:00,0.003958,0.105338,0.188643
2012-11-27T00:00:00,0.003973,0.105743,0.189368
2012-11-28T00:00:00,0.004061,0.108083,0.193558
2012-11-29T00:00:00,0.004156,0.110608,0.198081
2012-11-30T00:00:00,0.004024,0.107096,0.191792
2012-12-01T00:00:00,0.004096,0.109029,0.195252
2012-12-02T00:00:00,0.004096,0.109027,0.195248
2012-12-03T00:00:00,0.004064,0.108173,0.193719
2012-12-04T00:00:00,0.003625,0.096489,0.172795
2012-12-05T00:00:00,0.003106,0.082669,0.148047
2012-12-06T00:00:00,0.002626,0.0699,0.125179
2012-12-07T00:00:00,0.002294,0.061047,0.109326
2012-12-08T00:00:00,0.001811,0.048206,0.08633
2012-12-09T00:00:00,0.001407,0.037442,0.067053
2012-12-10T00:00:00,0.001005,0.026752,0.047908
2012-12-11T00:00:00,0.001037,0.027611,0.049447
2012-12-12T00:00:00,0.001043,0.027771,0.049733
2012-12-13T00:00:00,0.001034,0.027516,0.049277
2012-12-14T00:00:00,0.001006,0.026775,0.047949
2012-12-15T00:00:00,0.000979,0.026057,0.046664
2012-12-16T00:00:00,0.00096,0.025549,0.045753
2012-12-17T00:00:00,0.000948,0.025227,0.045177
2012-12-18T00:00:00,0.000927,0.024677,0.044193
2012-12-19T00:00:00,0.00094,0.025024,0.044815
2012-12-20T00:00:00,0.000913,0.024301,0.043519
2012-12-21T00:00:00,0.000935,0.02488,0.044556
2012-12-22T00:00:00,0.000975,0.02595,0.046473
2012-12-23T00:00:00,0.000987,0.026268,0.047042
2012-12-24T00:00:00,0.000985,0.026211,0.046939
2012-12-25T00:00:00,0.000984,0.026182,0.046887
2012-12-26T00:00:00,0.000987,0.026264,0.047034
2012-12-27T00:00:00,0.001021,0.027187,0.048688
2012-12-28T00:00:00,0.001047,0.027865,0.049901
2012-12-29T00:00:00,0.001019,0.027122,0.048571
2012-12-30T00:00:00,0.001046,0.027838,0.049854
2012-12-31T00:00:00,0.001054,0.028061,0.050252
2013-01-01T00:00:00,0.001075,0.028666,0.051248
2013-01-02T00:00:00,0.001065,0.028388,0.050752
2013-01-03T00:00:00,0.00107,0.028542,0.051027
2013-01-04T00:00:00,0.001055,0.028132,0.050294
2013-01-05T00:00:00,0.001052,0.028055,0.050157
2013-01-06T00:00:00,0.001032,0.027517,0.049195
2013-01-07T00:00:00,0.001042,0.027773,0.049653
2013-01-08T00:00:00,0.00102,0.0272,0.048627
2013-01-09T00:00:00,0.001009,0.026912,0.048113
2013-01-10T00:00:00,0.001008,0.026869,0.048036
2013-01-11T00:00:00,0.000983,0.026218,0.046873
2013-01-12T00:00:00,0.000976,0.026014,0.046508
2013-01-13T00:00:00,0.000976,0.026016,0.046511
2013-01-14T00:00:00,0.000979,0.026098,0.046658
2013-01-15T00:00:00,0.000971,0.025902,0.046308
2013-01-16T00:00:00,0.000973,0.02593,0.046358
2013-01-17T00:00:00,0.000935,0.024924,0.044559
2013-01-18T00:00:00,0.000939,0.025036,0.044759
2013-01-19T00:00:00,0.000973,0.02593,0.046358
2013-01-20T00:00:00,0.000969,0.025846,0.046208
2013-01-21T00:00:00,0.000943,0.025148,0.044959
2013-01-22T00:00:00,0.000967,0.02579,0.046108
2013-01-23T00:00:00,0.000959,0.025571,0.045716
2013-01-24T00:00:00,0.000992,0.026452,0.04729
2013-01-25T00:00:00,0.000996,0.026568,0.047498
2013-01-26T00:00:00,0.000984,0.026247,0.046925
2013-01-27T00:00:00,0.000993,0.02647,0.047322
2013-01-28T00:00:00,0.000995,0.026534,0.047437
2013-01-29T00:00:00,0.000996,0.026544,0.047454
2013-01-30T00:00:00,0.001013,0.027008,0.048285
2013-01-31T00:00:00,0.001498,0.03993,0.071387
2013-02-01T00:00:00,0.001849,0.049308,0.088153
2013-02-02T00:00:00,0.002203,0.058727,0.104992
2013-02-03T00:00:00,0.002669,0.071164,0.127226
2013-02-04T00:00:00,0.003067,0.081775,0.146197
2013-02-05T00:00:00,0.003493,0.093138,0.166512
2013-02-06T00:00:00,0.003876,0.103341,0.184753
2013-02-07T00:00:00,0.0038,0.101319,0.181137
2013-02-08T00:00:00,0.003864,0.103035,0.184206
2013-02-09T00:00:00,0.00388,0.103453,0.184953
2013-02-10T00:00:00,0.003853,0.10272,0.183643
2013-02-11T00:00:00,0.00389,0.103721,0.185432
2013-02-12T00:00:00,0.003817,0.101757,0.181921
2013-02-13T00:00:00,0.003907,0.104173,0.18624
2013-02-14T00:00:00,0.003896,0.103883,0.185722
2013-02-15T00:00:00,0.00387,0.103174,0.184454
2013-02-16T00:00:00,0.003901,0.104014,0.185955
2013-02-17T00:00:00,0.003864,0.103036,0.184207
2013-02-18T00:00:00,0.00381,0.10159,0.181621
